31	0.1902	0.0000	0.0000	0.1982	0.0120	0.1837	0.0241	0.0115	0.2088	0.0152	0.1948	0.0243	0.0166
32	0.1862	0.0000	0.0000	0.1498	0.0310	0.1901	0.0148	0.0303	0.1534	0.0265	0.4801	0.0140	0.0264
33	0.1853	0.0000	0.0000	0.1780	0.0326	0.3084	0.0231	0.0309	0.1839	0.0308	0.1570	0.0225	0.0290
34	0.1809	0.0000	0.0000	0.1978	0.0167	0.8042	0.0224	0.0153	0.2009	0.0176	0.1760	0.0237	0.0164
35	0.1865	0.0000	0.0000	0.2328	0.0389	0.0975	0.0308	0.0384	0.2331	0.0339	0.1672	0.0305	0.0360
36	0.1867	0.0000	0.0000	0.1892	0.0106	0.1901	0.0233	0.0105	0.1976	0.0112	0.0604	0.0227	0.0101
37	0.1836	0.0000	0.0000	0.2254	0.0417	0.1042	0.0353	0.0398	0.2311	0.0455	0.1799	0.0337	0.0442
38	0.1813	0.0000	0.0000	0.1620	0.0273	0.1821	0.0156	0.0266	0.1626	0.0255	0.1432	0.0136	0.0256
39	0.1786	0.0000	0.0000	0.1876	0.0347	0.0917	0.0239	0.0324	0.1983	0.0358	0.1743	0.0238	0.0337
40	0.1746	0.0000	0.0000	0.2044	0.0151	0.1574	0.0280	0.0150	0.2215	0.0208	0.0656	0.0287	0.0196
41	0.1794	0.0000	0.0000	0.2026	0.0165	0.0875	0.0294	0.0158	0.2138	0.0255	0.1966	0.0274	0.0255
42	0.1739	0.0000	0.0000	0.2034	0.0175	0.8149	0.0235	0.0145	0.2069	0.0195	0.1911	0.0225	0.0178
43	0.1771	0.0000	0.0000	0.1938	0.0108	0.2496	0.0254	0.0162	0.2102	0.0178	0.1988	0.0262	0.0161
44	0.1773	0.0000	0.0000	0.2468	0.0402	0.1942	0.0346	0.0399	0.2502	0.0412	0.1040	0.0344	0.0414
45	0.1740	0.0000	0.0000	0.1822	0.0203	0.8143	0.0204	0.0200	0.1843	0.0142	0.0759	0.0213	0.0151
46	0.1768	0.0000	0.0000	0.1904	0.0142	0.1925	0.0258	0.0150	0.1947	0.0121	0.1876	0.0261	0.0123
47	0.1722	0.0000	0.0000	0.2110	0.0188	0.8319	0.0214	0.0158	0.2046	0.0128	0.1807	0.0203	0.0169
48	0.1756	0.0000	0.0000	0.2370	0.0431	0.1964	0.0370	0.0425	0.2484	0.0509	0.2444	0.0382	0.0501
49	0.1738	0.0000	0.0000	0.1942	0.0174	0.0884	0.0178	0.0154	0.1858	0.0124	0.1946	0.0162	0.0110
50	0.1817	0.0000	0.0000	0.1852	0.0104	0.0939	0.0220	0.0109	0.1866	0.0059	0.0582	0.0205	0.0089
51	0.1742	0.0000	0.0000	0.1562	0.0177	0.1339	0.0193	0.0168	0.1620	0.0134	0.1736	0.0184	0.0127
52	0.1742	0.0000	0.0000	0.1698	0.0160	0.8251	0.0189	0.0191	0.1725	0.0166	0.1901	0.0186	0.0162
53	0.1718	0.0000	0.0000	0.1880	0.0222	0.1889	0.0250	0.0204	0.1894	0.0122	0.1931	0.0253	0.0154
54	0.1684	0.0000	0.0000	0.1960	0.0140	0.8504	0.0221	0.0192	0.1976	0.0163	0.1896	0.0227	0.0165
55	0.1712	0.0000	0.0000	0.2534	0.0614	0.1777	0.0333	0.0614	0.2540	0.0588	0.1801	0.0336	0.0588
56	0.1732	0.0000	0.0000	0.1646	0.0198	0.3061	0.0219	0.0196	0.1717	0.0154	0.1782	0.0198	0.0133
57	0.1702	0.0000	0.0000	0.2232	0.0298	0.1910	0.0318	0.0301	0.2354	0.0368	0.1453	0.0335	0.0362
58	0.1715	0.0000	0.0000	0.1772	0.0335	0.8134	0.0220	0.0331	0.1864	0.0304	0.2144	0.0219	0.0305
59	0.1749	0.0000	0.0000	0.1816	0.0136	0.0622	0.0283	0.0142	0.1835	0.0118	0.0934	0.0270	0.0103
60	0.1692	0.0000	0.0000	0.1924	0.0104	0.1474	0.0280	0.0104	0.1984	0.0102	0.1123	0.0262	0.0094
61	0.1700	0.0000	0.0000	0.2308	0.0379	0.1099	0.0376	0.0376	0.2359	0.0361	0.0813	0.0375	0.0362
62	0.1697	0.0000	0.0000	0.1482	0.0220	0.2428	0.0152	0.0185	0.1497	0.0235	0.0661	0.0139	0.0235
63	0.1720	0.0000	0.0000	0.1642	0.0314	0.1800	0.0259	0.0313	0.1702	0.0311	0.0704	0.0248	0.0300
64	0.1675	0.0000	0.0000	0.1558	0.0167	0.3042	0.0162	0.0151	0.1633	0.0140	0.4680	0.0149	0.0133
65	0.1671	0.0000	0.0000	0.1752	0.0142	0.1992	0.0209	0.0145	0.1801	0.0144	0.1946	0.0203	0.0152
66	0.1694	0.0000	0.0000	0.1486	0.0323	0.1919	0.0181	0.0312	0.1486	0.0272	0.3082	0.0162	0.0274
67	0.1695	0.0000	0.0000	0.1646	0.0206	0.1537	0.0178	0.0224	0.1699	0.0127	0.1417	0.0184	0.0098
68	0.1693	0.0000	0.0000	0.1666	0.0174	0.1063	0.0230	0.0176	0.1689	0.0167	0.1819	0.0217	0.0162
69	0.1639	0.0000	0.0000	0.1834	0.0151	0.3178	0.0244	0.0180	0.1920	0.0095	0.1699	0.0248	0.0082
70	0.1665	0.0000	0.0000	0.1658	0.0310	0.8126	0.0245	0.0307	0.1763	0.0291	0.1949	0.0241	0.0266
71	0.1685	0.0000	0.0000	0.1692	0.0168	0.0651	0.0239	0.0107	0.1728	0.0093	0.1475	0.0241	0.0095
72	0.1678	0.0000	0.0000	0.2100	0.0203	0.2128	0.0302	0.0227	0.2225	0.0269	0.1869	0.0313	0.0277
73	0.1677	0.0000	0.0000	0.1792	0.0359	0.1935	0.0215	0.0350	0.1849	0.0191	0.1478	0.0205	0.0179
74	0.1670	0.0000	0.0000	0.1800	0.0162	0.1999	0.0221	0.0124	0.1792	0.0107	0.2315	0.0212	0.0123
75	0.1624	0.0000	0.0000	0.1416	0.0236	0.1258	0.0161	0.0216	0.1444	0.0205	0.1819	0.0161	0.0203
76	0.1636	0.0000	0.0000	0.2238	0.0558	0.2401	0.0330	0.0552	0.2231	0.0514	0.0954	0.0316	0.0508
77	0.1641	0.0000	0.0000	0.1444	0.0332	0.3115	0.0165	0.0319	0.1497	0.0279	0.1769	0.0160	0.0280
78	0.1629	0.0000	0.0000	0.1312	0.0422	0.3030	0.0154	0.0404	0.1369	0.0365	0.2124	0.0158	0.0363
79	0.1635	0.0000	0.0000	0.1726	0.0191	0.8013	0.0198	0.0151	0.1764	0.0164	0.1951	0.0187	0.0138
80	0.1646	0.0000	0.0000	0.3136	0.0786	0.2022	0.0460	0.0827	0.3242	0.0895	0.1721	0.0470	0.0895
81	0.1683	0.0000	0.0000	0.1636	0.0173	0.1889	0.0219	0.0167	0.1676	0.0107	0.0716	0.0223	0.0130
82	0.1633	0.0000	0.0000	0.1602	0.0187	0.0729	0.0211	0.0154	0.1679	0.0132	0.1999	0.0219	0.0100
83	0.1645	0.0000	0.0000	0.2202	0.0159	0.1968	0.0291	0.0136	0.2273	0.0143	0.2134	0.0295	0.0140
84	0.1648	0.0000	0.0000	0.1646	0.0152	0.1407	0.0190	0.0191	0.1690	0.0105	0.1836	0.0175	0.0101
85	0.1610	0.0000	0.0000	0.1894	0.0263	0.1062	0.0256	0.0292	0.1929	0.0253	0.1510	0.0260	0.0259
86	0.1657	0.0000	0.0000	0.2232	0.0221	0.0772	0.0258	0.0246	0.2299	0.0250	0.1887	0.0263	0.0248
87	0.1645	0.0000	0.0000	0.2214	0.0190	0.2424	0.0285	0.0186	0.2252	0.0132	0.0437	0.0282	0.0157
88	0.1633	0.0000	0.0000	0.1776	0.0150	0.1646	0.0212	0.0163	0.1842	0.0157	0.0604	0.0198	0.0154
89	0.1611	0.0000	0.0000	0.1822	0.0118	0.0542	0.0258	0.0146	0.1886	0.0148	0.0672	0.0263	0.0120
90	0.1675	0.0000	0.0000	0.1624	0.0211	0.2088	0.0203	0.0200	0.1616	0.0217	0.3113	0.0200	0.0239
91	0.1608	0.0000	0.0000	0.1980	0.0195	0.0962	0.0266	0.0234	0.2100	0.0289	0.1350	0.0264	0.0303
92	0.1637	0.0000	0.0000	0.2114	0.0201	0.0845	0.0309	0.0211	0.2177	0.0266	0.1849	0.0304	0.0279
93	0.1617	0.0000	0.0000	0.1770	0.0155	0.1808	0.0244	0.0167	0.1806	0.0129	0.1986	0.0241	0.0133
94	0.1595	0.0000	0.0000	0.1556	0.0171	0.1893	0.0176	0.0172	0.1587	0.0176	0.1978	0.0167	0.0169
95	0.1604	0.0000	0.0000	0.1698	0.0148	0.0444	0.0208	0.0158	0.1694	0.0142	0.1391	0.0202	0.0127
96	0.1621	0.0000	0.0000	0.1984	0.0364	0.8060	0.0277	0.0335	0.2174	0.0437	0.1452	0.0288	0.0421
97	0.1601	0.0000	0.0000	0.1602	0.0218	0.1942	0.0218	0.0228	0.1648	0.0191	0.0593	0.0223	0.0201
98	0.1660	0.0000	0.0000	0.2042	0.0264	0.8090	0.0273	0.0265	0.2032	0.0276	0.1843	0.0280	0.0274
99	0.1584	0.0000	0.0000	0.1582	0.0332	0.0986	0.0213	0.0290	0.1626	0.0248	0.1825	0.0205	0.0246
100	0.1631	0.0000	0.0000	0.1514	0.0313	0.1997	0.0170	0.0312	0.1536	0.0310	0.8111	0.0166	0.0309
101	0.1614	0.0000	0.0000	0.1438	0.0284	0.1733	0.0167	0.0216	0.1523	0.0199	0.1811	0.0162	0.0174
102	0.1615	0.0000	0.0000	0.1808	0.0225	0.1289	0.0247	0.0227	0.1904	0.0170	0.0563	0.0242	0.0198
103	0.1604	0.0000	0.0000	0.1662	0.0069	0.0409	0.0197	0.0078	0.1725	0.0078	0.2578	0.0187	0.0104
104	0.1567	0.0000	0.0000	0.1736	0.0215	0.0802	0.0246	0.0166	0.1799	0.0193	0.1952	0.0244	0.0201
105	0.1616	0.0000	0.0000	0.1742	0.0102	0.0264	0.0225	0.0112	0.1736	0.0107	0.0645	0.0219	0.0130
106	0.1577	0.0000	0.0000	0.2396	0.0451	0.1141	0.0378	0.0466	0.2453	0.0523	0.1448	0.0372	0.0524
107	0.1599	0.0000	0.0000	0.1742	0.0236	0.0561	0.0202	0.0214	0.1741	0.0235	0.1990	0.0201	0.0230
108	0.1648	0.0000	0.0000	0.1554	0.0148	0.8306	0.0184	0.0156	0.1671	0.0072	0.3049	0.0173	0.0098
109	0.1613	0.0000	0.0000	0.2098	0.0131	0.1262	0.0257	0.0133	0.2136	0.0106	0.1902	0.0248	0.0082
110	0.1545	0.0000	0.0000	0.1536	0.0243	0.0980	0.0165	0.0221	0.1664	0.0143	0.8185	0.0161	0.0156
111	0.1581	0.0000	0.0000	0.1774	0.0162	0.2547	0.0277	0.0219	0.1891	0.0107	0.0731	0.0284	0.0077
112	0.1580	0.0000	0.0000	0.1568	0.0330	0.1470	0.0174	0.0315	0.1614	0.0279	0.1954	0.0170	0.0290
113	0.1547	0.0000	0.0000	0.2206	0.0281	0.0809	0.0286	0.0264	0.2335	0.0374	0.1881	0.0293	0.0374
114	0.1603	0.0000	0.0000	0.1454	0.0235	0.2658	0.0172	0.0199	0.1544	0.0104	0.1201	0.0178	0.0097
115	0.1574	0.0000	0.0000	0.1408	0.0480	0.1166	0.0204	0.0449	0.1455	0.0430	0.1919	0.0185	0.0429
116	0.1613	0.0000	0.0000	0.1938	0.0155	0.1931	0.0289	0.0139	0.2025	0.0139	0.1495	0.0297	0.0154
117	0.1606	0.0000	0.0000	0.1378	0.0347	0.1963	0.0170	0.0336	0.1520	0.0264	0.2019	0.0171	0.0274
118	0.1600	0.0000	0.0000	0.1418	0.0717	0.1778	0.0211	0.0715	0.1504	0.0653	0.1997	0.0214	0.0655
119	0.1589	0.0000	0.0000	0.1602	0.0124	0.3215	0.0178	0.0097	0.1699	0.0116	0.0718	0.0185	0.0085
120	0.1581	0.0000	0.0000	0.1618	0.0307	0.1899	0.0175	0.0282	0.1672	0.0252	0.1493	0.0189	0.0251
121	0.1611	0.0000	0.0000	0.2030	0.0208	0.1032	0.0273	0.0183	0.2053	0.0194	0.1861	0.0275	0.0193
122	0.1603	0.0000	0.0000	0.1672	0.0295	0.1890	0.0239	0.0267	0.1640	0.0340	0.0887	0.0237	0.0334
123	0.1581	0.0000	0.0000	0.1806	0.0147	0.0532	0.0221	0.0159	0.1934	0.0100	0.1876	0.0229	0.0102
124	0.1586	0.0000	0.0000	0.1408	0.0287	0.3078	0.0145	0.0265	0.1438	0.0271	0.1955	0.0142	0.0270
125	0.1585	0.0000	0.0000	0.1598	0.0174	0.8078	0.0166	0.0153	0.1597	0.0122	0.1914	0.0158	0.0099
126	0.1573	0.0000	0.0000	0.1710	0.0409	0.0964	0.0242	0.0405	0.1790	0.0349	0.1830	0.0240	0.0352
127	0.1562	0.0000	0.0000	0.1400	0.0359	0.8144	0.0152	0.0330	0.1424	0.0350	0.1875	0.0154	0.0341
128	0.1577	0.0000	0.0000	0.1784	0.0313	0.1878	0.0214	0.0311	0.1883	0.0278	0.1997	0.0213	0.0285
129	0.1600	0.0000	0.0000	0.1792	0.0152	0.1895	0.0206	0.0151	0.1824	0.0089	0.0488	0.0207	0.0121
130	0.1566	0.0000	0.0000	0.2132	0.0528	0.2417	0.0308	0.0528	0.2262	0.0644	0.1464	0.0321	0.0644
131	0.1569	0.0000	0.0000	0.2396	0.0518	0.2230	0.0351	0.0510	0.2456	0.0573	0.1343	0.0362	0.0572
132	0.1563	0.0000	0.0000	0.1684	0.0384	0.1047	0.0190	0.0393	0.1732	0.0354	0.8062	0.0177	0.0354
133	0.1608	0.0000	0.0000	0.1830	0.0188	0.1688	0.0225	0.0183	0.1853	0.0219	0.1476	0.0227	0.0204
134	0.1587	0.0000	0.0000	0.1626	0.0100	0.1767	0.0215	0.0062	0.1769	0.0125	0.1533	0.0209	0.0148
135	0.1585	0.0000	0.0000	0.1760	0.0100	0.1622	0.0241	0.0063	0.1741	0.0053	0.1024	0.0232	0.0070
136	0.1549	0.0000	0.0000	0.1812	0.0165	0.0897	0.0232	0.0163	0.1878	0.0156	0.1892	0.0235	0.0167
137	0.1617	0.0000	0.0000	0.1482	0.0231	0.1004	0.0136	0.0232	0.1500	0.0198	0.3122	0.0125	0.0187
138	0.1595	0.0000	0.0000	0.1812	0.0188	0.0672	0.0253	0.0177	0.1907	0.0160	0.0728	0.0257	0.0142
139	0.1568	0.0000	0.0000	0.1824	0.0112	0.1570	0.0220	0.0151	0.1723	0.0117	0.1814	0.0204	0.0076
140	0.1546	0.0000	0.0000	0.1622	0.0104	0.1304	0.0199	0.0087	0.1648	0.0116	0.8083	0.0211	0.0102
141	0.1540	0.0000	0.0000	0.1618	0.0100	0.1584	0.0197	0.0087	0.1627	0.0116	0.1959	0.0196	0.0104
142	0.1559	0.0000	0.0000	0.1822	0.0254	0.1120	0.0226	0.0257	0.1833	0.0229	0.0926	0.0233	0.0210
143	0.1564	0.0000	0.0000	0.1536	0.0123	0.1592	0.0207	0.0148	0.1698	0.0103	0.0673	0.0209	0.0099
144	0.1570	0.0000	0.0000	0.1844	0.0197	0.1887	0.0214	0.0214	0.1782	0.0153	0.0676	0.0218	0.0136
145	0.1577	0.0000	0.0000	0.1442	0.0215	0.1389	0.0161	0.0204	0.1524	0.0149	0.1962	0.0150	0.0138
146	0.1601	0.0000	0.0000	0.1502	0.0227	0.1606	0.0147	0.0211	0.1522	0.0158	0.0671	0.0147	0.0164
147	0.1542	0.0000	0.0000	0.1762	0.0122	0.0904	0.0191	0.0111	0.1781	0.0105	0.0544	0.0189	0.0104
148	0.1568	0.0000	0.0000	0.1274	0.0157	0.2503	0.0132	0.0152	0.1287	0.0150	0.1947	0.0125	0.0137
149	0.1586	0.0000	0.0000	0.1660	0.0172	0.1392	0.0170	0.0153	0.1712	0.0171	0.1975	0.0160	0.0151
150	0.0642	0.0000	0.0000	0.0706	0.0333	0.1512	0.0097	0.0333	0.0690	0.0364	0.1290	0.0092	0.0364
151	0.0376	0.0000	0.0000	0.0622	0.0275	0.2368	0.0077	0.0265	0.0661	0.0248	0.2443	0.0075	0.0246
152	0.0290	0.0000	0.0000	0.0604	0.0268	0.1956	0.0074	0.0222	0.0628	0.0221	0.2205	0.0065	0.0211
153	0.0239	0.0000	0.0000	0.0596	0.0203	0.0995	0.0063	0.0182	0.0607	0.0176	0.2543	0.0054	0.0171
154	0.0225	0.0000	0.0000	0.0560	0.0209	0.3318	0.0069	0.0204	0.0655	0.0141	0.2383	0.0065	0.0142
155	0.0185	0.0000	0.0000	0.0582	0.0188	0.0803	0.0064	0.0163	0.0596	0.0168	0.0708	0.0052	0.0168
156	0.0151	0.0000	0.0000	0.0556	0.0159	0.2458	0.0062	0.0145	0.0622	0.0142	0.7725	0.0048	0.0140
157	0.0133	0.0000	0.0000	0.0530	0.0158	0.8195	0.0051	0.0129	0.0571	0.0112	0.7402	0.0039	0.0100
158	0.0122	0.0000	0.0000	0.0586	0.0111	0.7366	0.0054	0.0083	0.0581	0.0088	0.1237	0.0045	0.0080
159	0.0110	0.0000	0.0000	0.0556	0.0151	0.2592	0.0047	0.0124	0.0621	0.0124	0.0922	0.0052	0.0076
160	0.0097	0.0000	0.0000	0.0610	0.0102	0.2503	0.0053	0.0099	0.0618	0.0083	0.2612	0.0042	0.0077
161	0.0094	0.0000	0.0000	0.0620	0.0117	0.1619	0.0049	0.0109	0.0584	0.0071	0.2468	0.0036	0.0050
162	0.0088	0.0000	0.0000	0.0580	0.0099	0.2526	0.0049	0.0076	0.0576	0.0063	0.1244	0.0035	0.0033
163	0.0076	0.0000	0.0000	0.0552	0.0106	0.2481	0.0049	0.0045	0.0594	0.0064	0.1365	0.0044	0.0069
164	0.0076	0.0000	0.0000	0.0564	0.0099	0.7335	0.0041	0.0091	0.0553	0.0066	0.0524	0.0034	0.0049
165	0.0065	0.0000	0.0000	0.0560	0.0066	0.2798	0.0039	0.0055	0.0565	0.0053	0.2497	0.0040	0.0037
166	0.0070	0.0000	0.0000	0.0584	0.0088	0.2519	0.0061	0.0066	0.0577	0.0051	0.2456	0.0043	0.0046
167	0.0066	0.0000	0.0000	0.0614	0.0113	0.7822	0.0050	0.0103	0.0573	0.0072	0.2623	0.0039	0.0055
168	0.0061	0.0000	0.0000	0.0588	0.0083	0.2603	0.0054	0.0077	0.0599	0.0045	0.0598	0.0041	0.0039
169	0.0056	0.0000	0.0000	0.0576	0.0101	0.2480	0.0048	0.0101	0.0587	0.0038	0.2509	0.0037	0.0030
170	0.0058	0.0000	0.0000	0.0566	0.0066	0.2491	0.0046	0.0066	0.0604	0.0051	0.2481	0.0047	0.0057
171	0.0056	0.0000	0.0000	0.0580	0.0097	0.2353	0.0059	0.0069	0.0572	0.0073	0.2571	0.0043	0.0051
172	0.0051	0.0000	0.0000	0.0604	0.0072	0.1453	0.0044	0.0067	0.0591	0.0072	0.7877	0.0037	0.0061
173	0.0050	0.0000	0.0000	0.0572	0.0072	0.2250	0.0049	0.0065	0.0606	0.0076	0.1392	0.0044	0.0072
174	0.0057	0.0000	0.0000	0.0536	0.0097	0.2285	0.0046	0.0061	0.0584	0.0065	0.2257	0.0041	0.0056
175	0.0048	0.0000	0.0000	0.0562	0.0077	0.2583	0.0041	0.0093	0.0545	0.0071	0.2522	0.0037	0.0071
176	0.0057	0.0000	0.0000	0.0574	0.0062	0.0999	0.0051	0.0047	0.0562	0.0050	0.1079	0.0040	0.0036
177	0.0055	0.0000	0.0000	0.0570	0.0094	0.2253	0.0049	0.0067	0.0562	0.0084	0.2371	0.0037	0.0077
178	0.0047	0.0000	0.0000	0.0574	0.0097	0.3552	0.0053	0.0075	0.0592	0.0058	0.2252	0.0041	0.0040
179	0.0056	0.0000	0.0000	0.0560	0.0064	0.2652	0.0051	0.0061	0.0570	0.0066	0.2633	0.0040	0.0078
180	0.0050	0.0000	0.0000	0.0544	0.0090	0.1290	0.0054	0.0088	0.0606	0.0065	0.1867	0.0041	0.0067
181	0.0051	0.0000	0.0000	0.0614	0.0094	0.4058	0.0056	0.0108	0.0616	0.0076	0.2655	0.0048	0.0086
182	0.0049	0.0000	0.0000	0.0574	0.0108	0.3076	0.0047	0.0107	0.0619	0.0052	0.2597	0.0049	0.0058
183	0.0050	0.0000	0.0000	0.0604	0.0086	0.1337	0.0060	0.0089	0.0641	0.0062	0.2353	0.0058	0.0060
184	0.0054	0.0000	0.0000	0.0518	0.0083	0.3261	0.0048	0.0073	0.0582	0.0074	0.5135	0.0042	0.0045
185	0.0053	0.0000	0.0000	0.0630	0.0125	0.2573	0.0060	0.0095	0.0587	0.0085	0.2511	0.0050	0.0069
186	0.0056	0.0000	0.0000	0.0564	0.0075	0.5277	0.0049	0.0053	0.0579	0.0082	0.4249	0.0042	0.0074
187	0.0053	0.0000	0.0000	0.0564	0.0102	0.3135	0.0049	0.0076	0.0581	0.0066	0.1028	0.0043	0.0073
188	0.0057	0.0000	0.0000	0.0580	0.0072	0.7461	0.0056	0.0069	0.0590	0.0069	0.2371	0.0042	0.0056
189	0.0056	0.0000	0.0000	0.0598	0.0085	0.2463	0.0055	0.0078	0.0601	0.0034	0.2599	0.0062	0.0023
190	0.0050	0.0000	0.0000	0.0586	0.0072	0.7592	0.0055	0.0059	0.0615	0.0070	0.0840	0.0054	0.0061
191	0.0058	0.0000	0.0000	0.0574	0.0090	0.2515	0.0054	0.0072	0.0611	0.0047	0.1329	0.0046	0.0049
192	0.0049	0.0000	0.0000	0.0606	0.0081	0.2551	0.0049	0.0077	0.0609	0.0065	0.2560	0.0051	0.0043
193	0.0057	0.0000	0.0000	0.0630	0.0060	0.2557	0.0071	0.0052	0.0655	0.0081	0.0957	0.0067	0.0067
194	0.0056	0.0000	0.0000	0.0666	0.0141	0.2028	0.0063	0.0136	0.0670	0.0065	0.2501	0.0065	0.0054
195	0.0053	0.0000	0.0000	0.0614	0.0137	0.1737	0.0058	0.0122	0.0649	0.0112	0.2270	0.0054	0.0109
196	0.0055	0.0000	0.0000	0.0618	0.0119	0.1207	0.0058	0.0090	0.0601	0.0109	0.1354	0.0047	0.0084
197	0.0054	0.0000	0.0000	0.0642	0.0147	0.2640	0.0070	0.0130	0.0597	0.0092	0.2463	0.0057	0.0067
198	0.0057	0.0000	0.0000	0.0618	0.0118	0.3022	0.0060	0.0097	0.0626	0.0081	0.2600	0.0059	0.0068
199	0.0058	0.0000	0.0000	0.0608	0.0099	0.2082	0.0055	0.0087	0.0631	0.0060	0.7430	0.0049	0.0075
200	0.0054	0.0000	0.0000	0.0570	0.0134	0.2636	0.0053	0.0102	0.0566	0.0092	0.2554	0.0051	0.0078
201	0.0057	0.0000	0.0000	0.0650	0.0156	0.3157	0.0078	0.0129	0.0655	0.0112	0.1925	0.0078	0.0085
202	0.0056	0.0000	0.0000	0.0594	0.0116	0.0942	0.0057	0.0107	0.0606	0.0071	0.2486	0.0049	0.0054
203	0.0061	0.0000	0.0000	0.0686	0.0074	0.2564	0.0081	0.0090	0.0698	0.0050	0.2510	0.0075	0.0068
204	0.0063	0.0000	0.0000	0.0646	0.0118	0.1932	0.0073	0.0108	0.0645	0.0071	0.2348	0.0064	0.0049
205	0.0063	0.0000	0.0000	0.0612	0.0074	0.0753	0.0059	0.0104	0.0629	0.0098	0.2608	0.0052	0.0076
206	0.0061	0.0000	0.0000	0.0632	0.0135	0.4434	0.0070	0.0117	0.0675	0.0090	0.2398	0.0068	0.0067
207	0.0069	0.0000	0.0000	0.0652	0.0136	0.2557	0.0066	0.0107	0.0682	0.0095	0.2358	0.0054	0.0087
