0	1.2833	0.0000	0.0000	0.6538	0.0294	0.4683	0.0328	0.0340	0.6551	0.0347	0.7727	0.0320	0.0420
1	0.7350	0.0000	0.0000	0.4890	0.0658	0.7694	0.0228	0.0681	0.4893	0.0639	0.6652	0.0228	0.0580
2	0.5463	0.0000	0.0000	0.4162	0.0572	0.1252	0.0302	0.0557	0.4231	0.0470	0.1425	0.0290	0.0463
3	0.4554	0.0000	0.0000	0.4140	0.0134	0.1448	0.0416	0.0186	0.4301	0.0187	0.0418	0.0422	0.0193
4	0.4021	0.0000	0.0000	0.3730	0.0372	0.0727	0.0358	0.0408	0.3772	0.0357	0.0848	0.0338	0.0357
5	0.3589	0.0000	0.0000	0.3130	0.0989	0.1653	0.0319	0.0997	0.3234	0.0924	0.1526	0.0298	0.0912
6	0.3258	0.0000	0.0000	0.3102	0.0862	0.1857	0.0392	0.0851	0.3237	0.0732	0.1431	0.0377	0.0732
7	0.2967	0.0000	0.0000	0.2968	0.0871	0.1831	0.0280	0.0855	0.2991	0.0807	0.1301	0.0269	0.0807
8	0.2765	0.0000	0.0000	0.2768	0.0495	0.0694	0.0282	0.0493	0.2851	0.0432	0.1119	0.0271	0.0412
9	0.2592	0.0000	0.0000	0.3398	0.0585	0.1767	0.0396	0.0581	0.3322	0.0658	0.0995	0.0384	0.0656
10	0.2518	0.0000	0.0000	0.3196	0.0548	0.1110	0.0410	0.0535	0.3300	0.0484	0.1087	0.0402	0.0504
11	0.2440	0.0000	0.0000	0.2990	0.0669	0.1825	0.0335	0.0665	0.3029	0.0629	0.0996	0.0306	0.0624
12	0.2343	0.0000	0.0000	0.2778	0.0668	0.1861	0.0301	0.0671	0.2780	0.0605	0.1550	0.0282	0.0606
13	0.2268	0.0000	0.0000	0.3232	0.0427	0.0870	0.0385	0.0440	0.3241	0.0420	0.0740	0.0383	0.0418
14	0.2262	0.0000	0.0000	0.3186	0.0394	0.0965	0.0366	0.0420	0.3269	0.0391	0.0884	0.0371	0.0388
15	0.2203	0.0000	0.0000	0.2890	0.0454	0.1849	0.0375	0.0433	0.2883	0.0469	0.1867	0.0359	0.0479
16	0.2181	0.0000	0.0000	0.2320	0.1122	0.1709	0.0285	0.1123	0.2377	0.1068	0.1760	0.0278	0.1067
17	0.2146	0.0000	0.0000	0.2600	0.0782	0.1798	0.0354	0.0775	0.2721	0.0658	0.1888	0.0356	0.0652
18	0.2098	0.0000	0.0000	0.2764	0.0707	0.0981	0.0314	0.0705	0.2814	0.0655	0.0915	0.0295	0.0653
19	0.2066	0.0000	0.0000	0.3574	0.0199	0.0806	0.0461	0.0223	0.3472	0.0220	0.8019	0.0453	0.0214
20	0.2031	0.0000	0.0000	0.2190	0.1137	0.4725	0.0339	0.1121	0.2311	0.1030	0.1908	0.0336	0.1027
21	0.2003	0.0000	0.0000	0.2106	0.0784	0.8059	0.0281	0.0782	0.2271	0.0682	0.2197	0.0286	0.0682
22	0.2023	0.0000	0.0000	0.2384	0.0863	0.1972	0.0366	0.0862	0.2470	0.0821	0.1972	0.0364	0.0817
23	0.1931	0.0000	0.0000	0.2718	0.0716	0.3188	0.0405	0.0701	0.2771	0.0717	0.1237	0.0386	0.0707
24	0.1912	0.0000	0.0000	0.2678	0.0295	0.1885	0.0390	0.0303	0.2731	0.0289	0.1929	0.0382	0.0288
25	0.1879	0.0000	0.0000	0.2656	0.0831	0.1220	0.0346	0.0831	0.2771	0.0789	0.2465	0.0340	0.0785
26	0.1859	0.0000	0.0000	0.2110	0.0908	0.1928	0.0303	0.0902	0.2203	0.0821	0.1184	0.0302	0.0822
27	0.1889	0.0000	0.0000	0.2046	0.1057	0.1986	0.0311	0.1056	0.2074	0.1071	0.1675	0.0308	0.1067
28	0.1816	0.0000	0.0000	0.2628	0.0476	0.1955	0.0319	0.0470	0.2661	0.0448	0.3101	0.0312	0.0443
29	0.1826	0.0000	0.0000	0.2298	0.0826	0.1879	0.0301	0.0822	0.2360	0.0757	0.4768	0.0284	0.0756
30	0.1848	0.0000	0.0000	0.2116	0.0771	0.8179	0.0264	0.0753	0.2212	0.0695	0.1833	0.0248	0.0685
31	0.1776	0.0000	0.0000	0.2282	0.0554	0.1778	0.0291	0.0537	0.2243	0.0575	0.3084	0.0280	0.0575
32	0.1763	0.0000	0.0000	0.2516	0.0664	0.1841	0.0323	0.0615	0.2474	0.0616	0.1075	0.0300	0.0616
33	0.1745	0.0000	0.0000	0.2162	0.0864	0.1949	0.0253	0.0862	0.2215	0.0811	0.2174	0.0239	0.0811
34	0.1791	0.0000	0.0000	0.2090	0.0992	0.3104	0.0301	0.0983	0.2214	0.0867	0.1925	0.0285	0.0865
35	0.1755	0.0000	0.0000	0.1906	0.0915	0.1971	0.0263	0.0904	0.1994	0.0860	0.1295	0.0248	0.0855
36	0.1722	0.0000	0.0000	0.2354	0.0774	0.1976	0.0325	0.0771	0.2384	0.0741	0.1354	0.0328	0.0742
37	0.1745	0.0000	0.0000	0.2730	0.0369	0.1862	0.0412	0.0338	0.2743	0.0311	0.1894	0.0390	0.0308
38	0.1728	0.0000	0.0000	0.2054	0.0850	0.1820	0.0255	0.0848	0.2150	0.0797	0.1955	0.0245	0.0795
39	0.1696	0.0000	0.0000	0.2382	0.0594	0.1873	0.0337	0.0593	0.2462	0.0581	0.8093	0.0333	0.0569
40	0.1716	0.0000	0.0000	0.1848	0.1236	0.2056	0.0307	0.1233	0.1842	0.1246	0.2112	0.0303	0.1247
41	0.1683	0.0000	0.0000	0.2182	0.0569	0.1486	0.0302	0.0548	0.2260	0.0515	0.1925	0.0296	0.0515
42	0.1712	0.0000	0.0000	0.2446	0.0413	0.1955	0.0315	0.0397	0.2402	0.0469	0.0720	0.0295	0.0469
43	0.1652	0.0000	0.0000	0.1930	0.0904	0.1524	0.0275	0.0903	0.2012	0.0818	0.1282	0.0264	0.0817
44	0.1693	0.0000	0.0000	0.2130	0.0827	0.1921	0.0279	0.0836	0.2168	0.0777	0.1853	0.0275	0.0774
45	0.1679	0.0000	0.0000	0.2206	0.0566	0.1499	0.0282	0.0588	0.2294	0.0489	0.1459	0.0284	0.0490
46	0.1662	0.0000	0.0000	0.2330	0.0561	0.1088	0.0312	0.0549	0.2408	0.0474	0.1809	0.0312	0.0472
47	0.1639	0.0000	0.0000	0.2018	0.0741	0.1930	0.0275	0.0733	0.2139	0.0688	0.3077	0.0275	0.0678
48	0.1635	0.0000	0.0000	0.2438	0.0585	0.1880	0.0284	0.0569	0.2470	0.0547	0.1024	0.0283	0.0547
49	0.1615	0.0000	0.0000	0.1950	0.0902	0.3024	0.0252	0.0895	0.2045	0.0821	0.1538	0.0251	0.0821
50	0.1643	0.0000	0.0000	0.2536	0.0483	0.1454	0.0329	0.0519	0.2485	0.0497	0.1877	0.0314	0.0501
51	0.1604	0.0000	0.0000	0.2564	0.0703	0.1270	0.0427	0.0673	0.2642	0.0654	0.1901	0.0419	0.0650
