0	1.7070	0.0000	0.0000	0.7006	0.2152	0.6310	0.0583	0.2142	0.6990	0.2168	0.6555	0.0585	0.2169
1	1.1545	0.0000	0.0000	0.5930	0.0629	0.5865	0.0375	0.0609	0.5838	0.0527	0.3915	0.0358	0.0527
2	0.8729	0.0000	0.0000	0.5058	0.0572	0.1186	0.0368	0.0571	0.5037	0.0575	0.0864	0.0351	0.0574
3	0.7142	0.0000	0.0000	0.4114	0.0219	0.2113	0.0307	0.0209	0.4160	0.0145	0.0368	0.0295	0.0152
4	0.6300	0.0000	0.0000	0.4050	0.0221	0.1851	0.0325	0.0249	0.4172	0.0164	0.0321	0.0306	0.0178
5	0.5681	0.0000	0.0000	0.3686	0.0405	0.1954	0.0358	0.0405	0.3673	0.0398	0.0602	0.0334	0.0399
6	0.5092	0.0000	0.0000	0.3278	0.0444	0.0856	0.0233	0.0424	0.3406	0.0297	0.0630	0.0230	0.0296
7	0.4747	0.0000	0.0000	0.3336	0.0275	0.0801	0.0310	0.0311	0.3479	0.0259	0.1487	0.0296	0.0245
8	0.4354	0.0000	0.0000	0.3478	0.0151	0.1894	0.0328	0.0231	0.3523	0.0144	0.1329	0.0328	0.0169
9	0.4049	0.0000	0.0000	0.3290	0.0385	0.0746	0.0358	0.0439	0.3337	0.0285	0.1935	0.0355	0.0290
10	0.3942	0.0000	0.0000	0.2922	0.0410	0.1798	0.0262	0.0383	0.3011	0.0317	0.0673	0.0260	0.0317
11	0.3687	0.0000	0.0000	0.3532	0.0383	0.3037	0.0426	0.0375	0.3625	0.0371	0.1885	0.0439	0.0353
12	0.3649	0.0000	0.0000	0.3548	0.0767	0.1952	0.0385	0.0746	0.3506	0.0693	0.1471	0.0376	0.0705
13	0.3590	0.0000	0.0000	0.2852	0.0525	0.1852	0.0268	0.0509	0.2909	0.0450	0.1796	0.0265	0.0445
14	0.3464	0.0000	0.0000	0.2842	0.0146	0.1927	0.0259	0.0180	0.2908	0.0175	0.0552	0.0245	0.0174
15	0.3350	0.0000	0.0000	0.3980	0.0661	0.1174	0.0435	0.0649	0.4046	0.0699	0.1310	0.0426	0.0702
16	0.3337	0.0000	0.0000	0.2560	0.0383	0.1106	0.0245	0.0371	0.2642	0.0290	0.0672	0.0229	0.0266
17	0.3260	0.0000	0.0000	0.2814	0.0156	0.1865	0.0262	0.0172	0.2877	0.0127	0.0587	0.0277	0.0160
18	0.3204	0.0000	0.0000	0.3260	0.0590	0.1956	0.0367	0.0583	0.3164	0.0493	0.1128	0.0336	0.0504
19	0.3142	0.0000	0.0000	0.2598	0.0247	0.8088	0.0325	0.0232	0.2758	0.0218	0.1895	0.0324	0.0187
20	0.3138	0.0000	0.0000	0.3386	0.0937	0.1908	0.0408	0.0926	0.3380	0.0894	0.8171	0.0399	0.0893
21	0.3059	0.0000	0.0000	0.2560	0.0200	0.1588	0.0265	0.0196	0.2595	0.0228	0.0444	0.0243	0.0182
22	0.3010	0.0000	0.0000	0.2998	0.0239	0.1872	0.0275	0.0230	0.3038	0.0232	0.0653	0.0266	0.0219
23	0.3008	0.0000	0.0000	0.3178	0.0381	0.1936	0.0404	0.0442	0.3253	0.0411	0.1934	0.0391	0.0398
24	0.2924	0.0000	0.0000	0.2946	0.0281	0.1173	0.0341	0.0293	0.2911	0.0272	0.0959	0.0330	0.0259
25	0.2892	0.0000	0.0000	0.2708	0.0209	0.2005	0.0327	0.0216	0.2717	0.0089	0.0559	0.0298	0.0162
26	0.2859	0.0000	0.0000	0.2454	0.0377	0.4140	0.0256	0.0379	0.2493	0.0361	0.1120	0.0247	0.0361
27	0.2864	0.0000	0.0000	0.2706	0.0256	0.1364	0.0320	0.0271	0.2729	0.0235	0.0542	0.0313	0.0229
28	0.2869	0.0000	0.0000	0.3044	0.0281	0.1749	0.0385	0.0250	0.3056	0.0185	0.0597	0.0377	0.0181
29	0.2848	0.0000	0.0000	0.3362	0.0351	0.1471	0.0401	0.0352	0.3407	0.0323	0.0873	0.0392	0.0322
30	0.2807	0.0000	0.0000	0.2836	0.0263	0.0637	0.0332	0.0260	0.2866	0.0147	0.1881	0.0337	0.0150
31	0.2794	0.0000	0.0000	0.2914	0.0272	0.1879	0.0326	0.0296	0.3027	0.0329	0.1883	0.0339	0.0328
32	0.2741	0.0000	0.0000	0.2754	0.0243	0.1904	0.0318	0.0257	0.2787	0.0193	0.1552	0.0315	0.0168
33	0.2788	0.0000	0.0000	0.2680	0.0218	0.4846	0.0265	0.0206	0.2701	0.0200	0.1873	0.0262	0.0170
34	0.2685	0.0000	0.0000	0.2622	0.0288	0.1895	0.0279	0.0281	0.2631	0.0190	0.0899	0.0276	0.0234
35	0.2705	0.0000	0.0000	0.2464	0.0388	0.1003	0.0304	0.0384	0.2531	0.0367	0.0697	0.0300	0.0367
36	0.2706	0.0000	0.0000	0.2532	0.0160	0.1786	0.0278	0.0202	0.2501	0.0116	0.0884	0.0272	0.0150
37	0.2703	0.0000	0.0000	0.2486	0.0323	0.1911	0.0296	0.0317	0.2525	0.0322	0.1479	0.0296	0.0310
38	0.2710	0.0000	0.0000	0.2994	0.0287	0.3140	0.0313	0.0284	0.2981	0.0258	0.3137	0.0293	0.0250
39	0.2640	0.0000	0.0000	0.2110	0.0425	0.1964	0.0198	0.0417	0.2183	0.0321	0.0982	0.0194	0.0326
40	0.2640	0.0000	0.0000	0.2166	0.0287	0.1978	0.0243	0.0294	0.2200	0.0254	0.3142	0.0223	0.0252
41	0.2668	0.0000	0.0000	0.2814	0.0343	0.1349	0.0326	0.0349	0.2816	0.0328	0.1817	0.0312	0.0338
42	0.2634	0.0000	0.0000	0.3176	0.0386	0.0940	0.0383	0.0395	0.3077	0.0296	0.1891	0.0361	0.0299
43	0.2613	0.0000	0.0000	0.2848	0.0150	0.1929	0.0321	0.0165	0.2928	0.0154	0.0729	0.0308	0.0185
44	0.2611	0.0000	0.0000	0.2436	0.0211	0.1830	0.0294	0.0208	0.2409	0.0189	0.0631	0.0278	0.0190
45	0.2583	0.0000	0.0000	0.3382	0.0732	0.1253	0.0407	0.0705	0.3425	0.0734	0.2128	0.0396	0.0709
46	0.2593	0.0000	0.0000	0.2028	0.0594	0.2205	0.0168	0.0580	0.2148	0.0499	0.1817	0.0157	0.0490
47	0.2605	0.0000	0.0000	0.2996	0.0230	0.1866	0.0312	0.0247	0.3146	0.0256	0.1704	0.0289	0.0265
